customer_id,first_name,last_name,date_of_birth,age,state,branch_id,email,phone,employment_status,employment_length_years,annual_income,credit_score,customer_since
CUST102012,Michael,Hampton,1979-10-18,46,OH,BR111,annastephens@example.org,,Employed,2.1,,747,2015-03-29
CUST101025,Brady,Simpson,1982-04-19,44,FL,BR106,heather90@example.net,(728)784-9874,Employed,3.3,38172.67,661,2013-05-23
CUST102255,Claudia,Chambers,1981-04-07,45,OH,BR104,jonesbrian@example.org,001-867-629-1694x26166,Employed,3.5,53963.41,679,2018-12-08
CUST100407,Frances,Hill,1968-07-16,58,PA,BR104,yeseniagoodwin@example.net,+1-240-944-5669,employed,7.2,49651.69,806,2021-06-25
CUST101317,Dustin,Davis,1998-08-29,28,TX,BR102,gjackson@example.org,271-983-0181x796,Employed,0.9,29158.13,694,2016-09-18
CUST100524,Abigail,Cooper,1980-10-07,45,IL,BR102,hamiltonspencer@example.com,910-672-7284x9824,Employed,5.3,76160.02,718,2012-09-08
CUST101095,Sherri,Martin,1988-08-06,38,GA,BR102,qmoran@example.com,(940)485-8588x38256,Self-Employed,5.9,80497.01,724,2017-10-04
CUST100264,Kevin,Carey,1976-02-14,50,MO,BR101,sjackson@example.net,4828771812,Employed,1.0,98557.97,797,2017-11-22
CUST101105,Kimberly,Flynn,1974-01-26,52,VA,BR107,carmstrong@example.net,001-602-954-8536x26890,Employed,0.5,80883.48,768,2014-04-21
CUST100033,Angela,Allen,1967-02-17,59,CA,BR111,fbrewer@example.com,9147363495,Employed,5.4,100535.34,810,2018-01-26
CUST101326,Amanda,Taylor,1995-07-06,31,AZ,BR107,robin08@example.net,+1-392-317-7351x668,Employed,6.9,56862.68,686,2024-10-23
CUST100928,Julie,Jones,1970-08-01,56,AZ,BR101,barbara30@example.net,(402)403-0423,Unemployed,0.0,25611.92,658,2022-06-02
CUST100001,Robert,Cole,1965-06-04,61,FL,BR105,lisa02@example.net,(254)923-5116x15594,Employed,0.4,57912.01,716,2019-09-21
CUST100115,Tracy,Jackson,1983-05-14,43,MO,BR106,gary87@example.org,+1-508-301-0062, Employed ,5.6,94661.73,748,2022-04-10
CUST102229,Angela,Anderson,1977-07-30,49,WI,BR101,briandavidson@example.com,(878)937-1510x413,Employed,0.1,34569.73,669,2018-07-08
CUST100502,Jeffrey,Lee,1972-05-17,54,MA,BR107,jessicaroman@example.com,001-440-641-2091x17911,Employed,8.3,75107.05,800,2015-08-19
CUST100012,Sara,Glover,1986-02-11,40,MO,BR111,rodney87@example.org,243.909.8050, Employed ,3.4,56171.3,737,2019-03-24
CUST100333,Brittany,Garcia,1973-02-15,53,WA,BR105,calvinhester@example.com,696.813.6749,Self-Employed,6.6,49151.51,741,2017-01-13
CUST101608,Eric,Cole,1972-01-27,54,CA,BR109,pricedaniel@example.net,(362)803-0695,employed,17.7,64019.64,722,2016-06-19
CUST100208,Leslie,Patterson,1983-02-02,43,Florida,BR109,edwardskristen@example.net,001-364-452-5777x5478,Employed,1.7,68654.96,703,2021-05-09
CUST100068,Dawn,Downs,1995-08-09,31,MO,BR101,michelle52@example.com,,Employed,1.3,107193.84,731,2018-08-12
CUST100671,Monica,Jones,1984-02-29,42,NJ,BR108,carolynroberts@example.org,(285)401-1688,Employed,0.8,84622.4,735,2022-07-11
CUST100965,Joshua,Reynolds,1997-10-07,28,MO,BR111,patrick12@example.net,+1-739-800-2512x137,Employed,3.9,119244.06,803,2024-08-13
CUST101104,Meghan,Harvey,1995-10-23,30,IN,BR106,geraldterry@example.org,(948)437-4441,Unemployed,0.0,,611,2014-12-28
CUST100562,Mike,Campbell,1979-07-19,47,IN,BR108,hdennis@example.org,741.317.6741x241,employed,4.9,60750.63,668,2022-10-29
CUST100405,Selena,Brooks,1989-04-18,37,CA,BR102,taylorchristopher@example.com,753.990.7895x67766,Employed,15.2,108901.06,740,2016-06-14
CUST102372,Leroy,Braun,1982-01-26,44,VA,BR106,stacygrant@example.net,317-519-0706x77693,Self Employed,7.1,60832.21,705,2013-03-04
CUST101962,  Samuel  ,Davis,1987-05-16,39,NJ,BR111,ruizthomas@example.net,+1-928-606-1990x74666,Employed,15.5,82396.1,782,2018-10-20
CUST100113,Jane,Sanders,1978-06-02,48,TX,BR105,andrearowe@example.com,585.744.5877x175,Employed,6.7,82501.99,699,2016-05-23
CUST100516,Kurt,Kane,2004-11-20,21,AZ,BR108,,930-772-4078,Employed,2.9,25356.8,629,2015-09-08
CUST101406,Carrie,Garcia,2007-06-25,19,MI,BR108,fmiller@example.net,6303568709,Unemployed,0.0,21378.53,584,2013-08-28
CUST100495,Laura,Craig,1988-01-15,38,WA,BR107,,+1-779-510-3368x2963,Employed,0.5,103556.36,732,2025-12-06
CUST100554,Lawrence,Baldwin,1973-12-08,52,CO,BR107,shelby69@example.org,+1-226-911-3989x86818,Employed,2.7,41454.61,696,2021-07-22
CUST101040,Kara,Gonzales,1967-09-30,58,GA,BR108,daviladaniel@example.org,549.892.1640x0698,Employed,0.2,35213.92,665,2020-10-16
99999,Katie,Hubbard,1964-04-13,62,IN,BR104,bgreene@example.com,679.658.1877,Employed,0.3,32486.53,700,2020-10-24
CUST101643,Diana,Hughes,1996-03-29,30,MO,BR109,lori47@example.net,455-634-7450,Employed,5.2,65875.98,737,2012-01-28
CUST101331,Paul,Jones,1981-07-19,45,GA,BR111,johnsonjames@example.com,894-429-9202x37666,Employed,2.9,30445.4,686,2023-04-16
CUST101384,Joseph,Salazar,1989-07-21,37,FL,BR106,tuckerstacey@example.net,341.253.5977,Unemployed,0.0,8377.3,559,2021-08-18
CUST101781,Donald,Perry,1985-07-11,41,WI,BR111,charris@example.org,(514)530-3183,unemployed,0.0,19814.24,534,2023-12-20
CUST100853,Elizabeth,Carlson,2006-12-09,19,GA,BR104,kimberlysilva@example.org,001-813-671-2436x58585,Employed,0.2,53861.98,699,2023-02-06
CUST102380,Evelyn,Terry,1998-09-11,28,IL,BR109,fmeyer@example.net,001-331-343-3605x74321,Self Employed,7.4,48158.04,668,2025-04-19
CUST101881,Kimberly,Kline,1959-09-16,67,TX,BR103,elliottzachary@example.com,2142615970,Retired,0.0,34510.22,686,2012-10-09
CUST102017,Timothy,Chen,1993-07-09,33,CA,BR102,travis85@example.net,398.788.9213x273,Employed,15.0,95950.27,756,2025-09-26
CUST102270,Lisa,Vega,1990-09-17,36,GA,BR101,hamiltonamy@example.net,256-760-3098,employed,2.5,107171.1,725,2025-10-09
CUST101642,Timothy,Greer,1979-09-17,47,NY,BR101,maria36@example.com,870-626-3276x765,Employed,1.1,70380.51,721,2022-09-10
CUST101013,Teresa,Peterson,1992-02-26,34,PA,BR107,norrisdaniel@example.net,+1-385-873-9083x521,Employed,14.1,93598.8,739,2021-08-15
CUST100854,Meghan,Green,1963-11-08,62,NY,BR110,beasleykimberly@example.org,(570)961-5927,EMPLOYED,1.5,41653.0,664,2015-11-14
CUST102130,Robin,Brown,1979-05-25,47,NY,BR103,teresa47@example.com,+1-941-716-0285x95388,Self-Employed,7.8,66993.17,701,2017-01-30
CUST101042,Gary,Cuevas,1994-07-31,32,CA,BR110,juliavasquez@example.net,(205)250-3300,Self-Employed,1.0,52138.29,667,2019-11-28
CUST101702,  Hannah  ,Brown,1972-11-25,53,CO,BR103,kimberly74@example.com,,Employed,0.3,35925.04,694,2023-09-01
CUST100330,Jessica,Allen,1969-03-23,57,NC,BR105,garciabelinda@example.org,933.342.8013x87592,Self-Employed,12.9,"$-69,519.15",693,2014-06-03
CUST102366,Linda,Brown,1981-07-28,45,WI,BR108,lori80@example.com,001-568-686-9890x876,Employed,27.0,80516.58,758,2025-09-19
CUST101990,Lonnie,Kelley,1989-04-05,37,PA,BR107,lharrington@example.com,953.379.8214x92413,Self-Employed,12.5,34120.33,692,2018-11-16
CUST101619,Jennifer,Robertson,1994-10-23,31,WA,BR111,samantha05@example.net,+1-634-623-2210x912,Employed,13.0,62473.27,725,2024-12-26
CUST101693,  Jennifer  ,Soto,1983-01-27,43,IN,BR108,maria59@example.org,(970)776-5094x620, Employed ,25.0,87665.61,0,2018-01-25
CUST101780,Wendy,Mcdonald,1973-03-23,53,GA,BR100,joy22@example.org,(618)250-6929x87386, Employed ,2.1,74964.64,750,2012-08-23
CUST101223,Amanda,Rosales,1976-11-09,49,NC,BR103,logan71@example.net,567.385.7646,Employed,5.4,99012.73,709,2015-04-15
CUST101766,Rebecca,Thomas,1985-05-31,41,NC,BR106,qmcdowell@example.net,,Self-Employed,0.8,92705.01,693,2026-03-05
CUST100602,  Mark  ,Brown,2001-09-28,24,CA,BR111,jessica97@example.net,(995)986-7805x55572,Unemployed,0.0,,578,2014-11-12
CUST102137,Marissa,Moore,1967-06-01,59,MI,BR104,charlesgarcia@example.org,(664)921-8154,Unemployed,0.0,12952.11,648,2026-04-07
CUST101537,Nicole,Reed,1973-01-16,53,PA,BR110,william63@example.com,(854)818-0288x25212,Employed,16.5,97285.6,745,2020-06-08
CUST100027,Erin,Powell,1980-01-23,46,NY,BR106,marycalhoun@example.net,+1-906-499-0162,Employed,2.9,53716.57,702,2012-06-22
CUST102419,Andrea,Lynch,1994-12-27,31,IN,BR108,robert41@example.net,(561)565-5427,Employed,5.5,,727,2021-07-20
CUST101391,Michael,Gonzalez,1983-05-27,43,GA,BR107,ptucker@example.com,+1-658-396-0707x22883, Employed ,7.7,60768.57,708,2026-02-24
CUST101503,Robert,Andersen,1958-03-22,68,New York,BR105,grayalicia@example.org,207-230-7177x6135,Employed,10.1,42171.98,754,2019-01-23
CUST100873,Jonathan,Mendoza,1995-11-11,30,TX,BR101,eguzman@example.com,5917141319,Unemployed,0.0,,585,2021-08-02
CUST100019,Mark,Lin,1984-12-01,41,WA,BR110,michael86@example.net,+1-350-814-2940,Employed,5.8,89297.05,767,2016-11-17
CUST100791,Kyle,Jackson,1977-10-09,48,WI,BR105,jblair@example.net,9707633699,Self-Employed,19.8,29119.39,642,2023-06-16
CUST102185,Craig,Walker,1996-09-02,30,NJ,BR104,anthonyfoster@example.org,7928407413,Employed,0.6,73281.22,716,2017-11-29
CUST101298,Brian,Duncan,1985-05-06,41,TN,BR104,munozryan@example.org,799.251.6704,Employed,10.5,55255.2,736,2022-05-08
CUST100376,Shelly,West,1970-06-25,56,NC,BR109,chaveztonya@example.net,001-498-893-5449,employed,4.0,34858.62,726,2019-06-23
CUST101739,Elizabeth,Frost,1991-11-12,34,IL,BR105,mackchristine@example.com,001-211-624-6175x78041,Employed,3.2,64884.24,739,2019-12-16
CUST101625,Derek,Anderson,1990-06-22,36,CA,BR101,castillokenneth@example.org,843-601-0614x452,Employed,5.1,77064.99,694,2016-12-24
CUST100544,David,White,1986-10-19,39,CA,BR105,edwardscarrie@example.org,529-967-1114x8375,EMPLOYED,16.6,82219.14,722,2022-05-12
CUST100595,Edward,Collins,2000-11-26,25,GA,BR110,ajohnson@example.org,(268)417-1516,employed,7.0,39001.3,714,2016-06-25
CUST101604,Megan,Perry,1981-02-05,45,NC,BR107,osmith@example.net,450-602-9573x80101,Employed,3.7,67057.12,707,2023-10-26
CUST100385,Patricia,Scott,1964-11-12,61,MO,BR102,williamsjohn@example.net,001-737-988-6140,Employed,6.7,55610.32,714,2019-12-22
CUST100217,Brianna,Figueroa,1985-02-08,41,MO,BR107,colemanjonathan@example.org,349-286-4300,SELF-EMPLOYED,0.2,82554.54,723,2017-04-26
CUST100040,Michelle,Matthews,2003-05-26,23,CA,BR101,keyemily@example.com,001-802-978-7429,Employed,3.0,94958.91,750,2026-03-07
CUST101180,Ashley,Johnson,2007-05-27,19,WI,BR102,rstewart@example.net,+1-670-384-7795,EMPLOYED,1.0,49802.91,704,2021-01-29
CUST101614,Tonya,Miller,1977-11-12,48,VA,BR109,elizabethbarrett@example.com,+1-857-376-2538x476,Employed,15.8,83597.13,704,2024-10-27
CUST100788,Scott,Shannon,1987-07-12,39,WA,BR107,,(455)361-8444,Employed,21.0,62331.11,732,2019-11-12
CUST100774,Thomas,Farmer,1978-06-29,48,MO,BR102,willismichael@example.net,573.947.6427,Employed,9.7,95953.49,745,2025-03-22
CUST102059,  Cassidy  ,Heath,1989-04-11,37,NY,BR104,ucoleman@example.com,(301)838-0795x11812,EMPLOYED,19.0,101324.85,683,2016-12-26
CUST100233,Natasha,Kelley,1992-10-15,33,VA,BR107,wisealexandria@example.org,649-921-6433,Employed,15.0,51104.8,695,2021-01-25
CUST101736,Daniel,Walter,1983-05-11,43,NY,BR107,william93@example.net,685-536-2054,Employed,4.0,55517.92,729,2023-03-03
CUST100993,Robert,Murray,1961-03-03,65,IN,BR110,gomezbrittney@example.net,+1-838-845-7202,UNEMPLOYED,0.0,8838.84,677,2017-03-22
CUST100088,George,Weber,1983-04-21,43,NJ,BR103,megan90@example.org,909-643-9690,Employed,7.0,79474.08,669,2021-04-19
CUST101294,Rebecca,Rodriguez,1996-06-12,30,MI,BR103,dianejohnston@example.com,(865)427-4286, Employed ,4.3,50464.55,715,2023-10-01
CUST101127,Regina,Gould,1992-09-16,34,GA,BR101,briannamclaughlin@example.net,+1-933-958-7688,Employed,4.4,51552.28,714,2018-06-14
CUST100451,  Victoria  ,Hamilton,1965-11-17,60,NJ,BR109,maynardjohn@example.com,781-686-1515,Employed,0.1,33085.71,694,2013-11-27
CUST100202,Daniel,Scott,1981-07-09,45,PA,BR104,angel85@example.net,377.504.3581x12880,Employed,6.4,89549.97,707,2021-09-21
CUST102324,  Jasmine  ,Stafford,1989-05-11,37,MI,BR107,flynnjulie@example.org,001-655-262-4126x67680,Self-Employed,1.4,86827.97,707,2022-09-30
CUST101411,Robert,Murray,1982-06-20,44,VA,BR111,yhernandez@example.net,001-234-685-4039,Employed,8.3,75537.22,713,2025-12-29
CUST100583,Michelle,Pennington,1966-07-19,60,AZ,BR101,ehenry@example.net,+1-281-905-0922x2161,Self-Employed,6.1,67771.22,705,2021-03-26
CUST100501,Marcus,Davis,1990-11-19,35,PA,BR100,kimcristina@example.net,(909)781-9602,Employed,9.1,13055.85,695,2014-07-04
CUST101787,  Michael  ,Jones,1986-08-02,40,FL,BR102,waltersrachel@example.net,(524)546-2201x6566,Employed,1.1,103382.58,765,2020-09-12
CUST101263,Manuel,Johnson,1997-10-07,28,IN,BR102,nicholasscott@example.net,, Self-Employed ,9.0,82683.48,676,2017-03-01
CUST101098,Karl,Berry,1986-12-30,39,CA,BR105,frenchcatherine@example.net,(862)570-2660x45095,Self-Employed,1.5,106594.74,722,2014-06-26
CUST102152,Timothy,Garrison,1981-08-04,45,CO,BR102,reynoldsdavid@example.net,3363705904,Unemployed,0.0,,595,2018-08-03
CUST101803,Deborah,Vargas,1994-02-26,32,NY,BR110,james08@example.com,+1-934-476-7900,EMPLOYED,0.0,76301.78,697,2016-05-11
CUST102222,Alexis,Gutierrez,1986-08-01,40,MO,BR102,mendezbrittney@example.org,783.693.1329x4027,Unemployed,0.0,,613,2014-06-07
CUST100756,William,Simpson,1979-11-12,46,MO,BR108,rebecca26@example.org,001-705-659-5501x78332,Employed,2.2,37894.58,668,2019-08-23
CUST101969,Cody,Carter,1994-04-29,32,IL,BR102,terrieverett@example.org,5299331326,Employed,1.3,"$34,169.12",659,2023-11-20
CUST101710,Karen,Sanchez,1990-08-01,36,WI,BR106,jeremy66@example.org,+1-254-970-0603x981,Employed,18.0,88173.25,703,2020-05-07
CUST102064,Amy,Prince,1988-06-26,38,CO,BR109,nicolepope@example.org,+1-648-987-8073x7676, Employed ,5.6,93877.56,768,2025-07-11
CUST100498,Elizabeth,Christian,1975-07-13,51,CO,BR107,jeffreygibson@example.com,,Employed,6.6,70063.62,743,2019-04-18
CUST101662,Elizabeth,Griffin,1964-06-08,62,OH,BR109,kevin77@example.com,659-525-4123x872,Employed,4.2,48094.25,741,2018-12-03
CUST101723,Ronald,Lane,1978-10-21,47,NY,BR101,emilycurtis@example.com,947.705.0707,Self-Employed,8.8,109046.98,744,2011-10-25
CUST101526,Brian,Blanchard,1974-10-04,51,GA,BR101,wesley24@example.net,8575445099,Employed,1.8,82631.32,746,2014-06-13
CUST100009,Carlos,Johnson,1959-10-13,66,VA,BR102,chad34@example.net,838.729.9737x6311,Retired,0.0,37838.03,665,2018-01-16
CUST100670,Bradley,Smith,1992-06-13,34,IL,BR101,matthewclements@example.org,(573)706-6248x132,Employed,4.1,"$86,349.29",708,2021-07-16
CUST101883,Amanda,Shah,1983-10-31,42,NY,BR101,hjimenez@example.org,(413)705-4284,Self-Employed,0.1,67629.93,741,2021-02-15
CUST100771,Barbara,Olsen,1987-06-01,39,AZ,BR105,coffeyjohn@example.net,3332016234,Self-Employed,9.5,93391.76,733,2021-06-12
CUST101961,Mark,Blackburn,1995-09-01,31,OH,BR107,cbrooks@example.net,377.234.2658x7503,Self-Employed,13.0,6469.84,654,2016-03-11
CUST100386,  Anthony  ,Schultz,1975-10-15,50,VA,BR110,adamstabitha@example.net,538-424-9671,Employed,5.3,95840.3,728,2017-04-17
CUST102002,Clifford,Coleman,1990-07-01,36,WI,BR109,gerald14@example.com,616.750.4415x264,Employed,4.4,71642.68,726,2021-11-25
CUST101379,Makayla,Powell,1984-08-27,42,TX,BR102,tylerwilliams@example.com,001-936-449-9119x2856,Employed,7.3,90747.99,759,2023-09-14
CUST100269,Heather,Larson,1993-05-03,33,NC,BR110,tammycurry@example.com,3146556168,Employed,2.4,,750,2018-09-30
CUST102228,Gwendolyn,Phillips,1974-04-29,52,FL,BR107,parkschristopher@example.org,855-879-9900x725,Self-Employed,8.8,25968.32,683,2023-05-21
CUST102010,Kimberly,Sawyer,1992-06-09,34,AZ,BR100,acole@example.com,340.738.8333,Unemployed,0.0,13807.75,543,2023-08-04
CUST102314,David,Park,1979-12-15,46,OH,BR102,johnsonjames@example.com,792.582.4350x97913,Employed,8.3,129136.9,774,2023-01-17
CUST100038,Justin,Heath,1974-01-05,52,PA,BR108,mcdanielsandra@example.net,001-336-218-3242,Employed,11.9,31997.53,745,2014-03-14
CUST100897,  Leslie  ,Rhodes,2001-09-15,25,AZ,BR104,johnsonjames@example.org,262.205.4596x715,Employed,2.0,115242.47,750,2018-03-24
CUST101392,Michael,Rodriguez,1985-12-15,40,WA,BR102,cheryljones@example.org,8978427493,Employed,6.5,89738.68,757,2024-06-02
CUST102447,Vanessa,Perez,1994-05-16,32,FL,BR103,zgonzalez@example.org,671.717.1653x59553,Unemployed,0.0,11352.42,591,2023-10-05
CUST101823,Christopher,Shannon,2004-05-09,22,GA,BR108,maria79@example.org,748-813-8819x0114, Employed ,4.0,91835.07,726,2019-03-07
CUST101850,Curtis,Best,1993-10-06,32,WI,BR103,castillolinda@example.com,3336308544,Employed,9.0,64147.83,690,2015-06-14
CUST100957,Kayla,Murphy,1984-10-25,41,WA,BR109,ANTHONYHUNT@EXAMPLE.NET,001-352-731-2021,Employed,6.4,48738.63494730972,650,2024-04-14
CUST102186,Anna,Walker,1984-12-18,41,NY,BR104,hperez@example.com,643.339.1958x0008,Employed,6.8,85287.92,720,2017-07-27
CUST101764,Amy,Snyder,2007-03-28,19,WA,BR101,zachary75@example.com,+1-485-509-5914x50497,Employed,0.2,59385.21,644,2017-07-21
CUST100541,Carly,Salazar,1982-09-03,44,VA,BR100,claytimothy@example.org,201-207-8356x743,Self-Employed,9.5,"$58,036.16",671,2012-02-12
CUST100189,Diana,Smith,1974-10-15,51,WA,BR105,tiffanysantiago@example.com,489.916.3756x28900,Employed,9.0,57751.54,705,2024-06-06
CUST102362,  Wendy  ,Gill,1995-01-08,31,MO,BR101,melvin37@example.com,+1-702-882-6565x29367,Employed,3.2,81080.16,753,2014-05-22
CUST102331,William,Dunn,2001-06-14,25,CA,BR104,hughesalexis@example.com,251.741.4835x156,Unemployed,0.0,21176.63,614,2013-07-09
CUST101039,Nicole,Holder,1978-02-25,48,GA,BR104,jessica86@example.com,686.686.2376x0088,Self-Employed,1.2,100306.41,733,2018-07-12
CUST102486,  Michael  ,Wilson,1966-12-20,59,NJ,BR108,,7156297968,Employed,13.6,20434.91,704,2017-10-01
CUST100914,Jacqueline,Jackson,1982-10-11,43,MI,BR111,sullivanchristine@example.org,441-820-1227x59500,Employed,16.7,43415.56,646,2023-01-20
CUST100820,Brianna,Wilcox,1982-08-14,44,VA,BR104,fullerjose@example.com,(598)557-9736,Employed,0.6,76672.76,755,2024-10-19
CUST101054,Kara,Martinez,1989-06-25,37,TX,BR106,lbarnett@example.com,908.866.6562x241,Employed,0.4,92436.14,798,2024-06-09
CUST101634,Charles,Wright,1994-12-25,31,IN,BR104,sandraclark@example.com,865.997.2767,Self-Employed,2.2,90916.61,707,2018-10-30
CUST101258,Carol,Johnson,1989-08-07,37,GA,BR102,samantha49@example.net,5137249519,Employed,0.7,39533.41,662,2012-06-20
CUST100023,Melissa,Jones,1975-03-14,51,WA,BR105,kmercado@example.org,001-967-263-2016x328,Self-Employed,1.1,51635.16,683,2020-01-15
CUST100810,Michael,Sanchez,2003-04-29,23,NY,BR103,dianehoffman@example.org,805-761-2996x5082,EMPLOYED,5.0,80983.02,758,2019-11-05
CUST100332,Justin,Burke,1987-11-03,38,NJ,BR110,gloria73@example.net,(346)331-7520x71678,Employed,1.9,83535.78,707,2013-11-11
CUST101087,Michael,Williams,1973-11-22,52,TX,BR106,rebecca55@example.org,693-554-5036,Self-Employed,3.6,83866.71,677,2021-01-10
CUST101782,Daniel,Rodriguez,1982-08-15,44,CO,BR102,elizabeth65@example.com,385.758.7552x45296,Employed,0.7,43455.58,725,2012-11-02
CUST101987,Hannah,Hernandez,1965-06-08,61,PA,BR102,dylan82@example.com,963-905-9415x6711,Employed,26.1,78618.22,700,2016-06-27
CUST101276,Jennifer,Lawrence,2007-10-13,18,TX,BR102,cameronramos@example.org,001-404-280-2835x4158,employed,0.0,118921.09,757,2020-12-30
CUST101673,Paul,Griffin,1992-11-22,33,WI,BR102,torresstephanie@example.com,+1-439-595-3155x664,Employed,0.8,89580.16,739,2020-11-24
CUST100494,Amanda,Bowers,1988-03-16,38,NY,BR109,sgomez@example.net,(908)493-1992x5502,Employed,4.3,40829.0,664,2019-03-05
CUST101201,Alexis,Morris,1968-09-24,57,PA,BR106,scottcurtis@example.com,383-908-5800,Employed,0.7,79515.72,671,2026-02-13
CUST100722,Cynthia,Weaver,1980-02-10,46,GA,BR108,thomasdavid@example.net,(717)581-9236,Employed,0.3,23315.13,642,2024-01-28
CUST100500,James,Newman,1985-09-12,41,NJ,BR111,solisbecky@example.org,+1-862-665-8263x1281,Employed,2.4,58588.96,806,2024-03-19
CUST101544,Ricardo,Newman,1971-08-03,55,MO,BR104,allisonskinner@example.com,(390)444-8467x3322,Self_Employed,2.2,52286.61,709,2015-12-14
CUST101868,Frances,Perez,1979-01-18,47,MO,BR106,mary11@example.net,720.538.0695x86218,Employed,4.0,45353.27,669,2025-06-04
CUST100136,Candice,Jackson,1996-04-03,30,OH,BR105,keith48@example.net,726-504-2232,Employed,5.4,63914.31,763,2023-01-31
CUST101052,Amanda,Brooks,1994-12-27,31,NY,BR100,bmoss@example.com,844.560.4227,Unemployed,0.0,,559,2024-06-08
CUST101777,William,Leblanc,1967-12-30,58,FL,BR103,robert71@example.com,+1-341-376-6045x68939,employed,9.5,11109.53,639,2017-09-19
CUST100797,Kathy,Kelly,1988-12-07,37,MO,BR107,brenda16@example.net,,Employed,6.0,85443.47,762,2020-10-08
CUST101206,David,Ortega,1975-09-13,51,AZ,BR102,watsondonald@example.org,590-511-3484,,6.1,100363.37,785,2020-04-24
CUST100307,Jeffrey,Ruiz,1971-02-06,55,GA,BR107,bbrown@example.org,797.626.5273,Unemployed,0.0,20633.16,646,2014-09-27
CUST101700,Cheryl,Brown,1996-07-26,30,MO,BR104,,001-812-567-1919,Employed,4.3,46324.48,728,2014-11-13
CUST100967,Amber,Watson,1982-12-12,43,MI,BR102,kennethwhite@example.com,(620)833-4742,Employed,11.7,45305.83,648,2014-10-28
CUST100016,Joseph,Freeman,1995-05-11,31,NJ,BR106,davisrodney@example.com,2053242786,Self-Employed,11.9,48723.63,630,2012-11-05
CUST101362,David,Mcdaniel,1988-03-24,38,FL,BR109,okelly@example.com,(669)996-2083,Employed,6.9,22051.19,736,2020-04-08
CUST102026,Julia,Smith,1977-02-20,49,VA,BR101,bianca35@example.com,574.414.9057x175,Employed,7.8,67993.58,724,2013-08-22
CUST101912,  Jennifer  ,Johnson,1994-12-22,31,WA,BR110,michael88@example.net,886-257-3744x966,EMPLOYED,2.9,47050.9,630,2018-04-29
CUST102092,Elizabeth,Wilson,1985-06-13,41,CO,BR106,morganmcintosh@example.com,(981)470-0681x4365,Employed,11.0,27041.92,776,2021-09-29
CUST101565,Jonathan,Diaz,1980-12-16,45,VA,BR109,robert48@example.com,001-974-716-3712x0631,Employed,3.6,65383.52,692,2016-11-15
