customer_id,first_name,last_name,date_of_birth,age_at_2024,gender,state,postcode,employment_type,employment_tenure_months,annual_income,residential_status,dependents,customer_since
CUST000232,Rodney,Parsons,1985-01-15,38,M,VIC,2694,Full-Time,2,70976.72,Mortgage,0,2017-10-27
CUST000233,Danielle,Dean,1963-07-23,60,M,TAS,2317,Full-Time,25,35823.63,Living with Family,0,2022-02-04
CUST000234,Zachary,Allen,1950-09-06,73,M,QLD,2634,Full-Time,37,62871.21,Renting,0,2020-08-02
CUST000235,John,Butler,1985-05-21,38,M,WA,2485,Full-Time,4,64810.61,Owner,0,2017-05-02
CUST000236,William,Mcneil,1980-03-28,43,F,QLD,9067,Full-Time,205,68384.21,Renting,2,2017-02-12
CUST000237,Nathaniel,Burgess,1972-03-01,51,M,NSW,2961,Part-Time,78,28845.94,Renting,0,2019-10-30
CUST000238,Courtney,Ingram,1992-03-27,31,F,VIC,2952,Full-Time,47,73110.32,Renting,0,2017-02-14
CUST000239,Lisa,Thompson,1981-05-24,42,F,VIC,2907,Full-Time,5,98196.55,Owner,0,2022-05-30
CUST000240,Bryan,Parsons,1996-10-16,27,F,NSW,2900,Full-Time,58,59363.3,Living with Family,1,2019-05-14
CUST000241,James,Williams,1952-04-07,71,F,NSW,2938,Full-Time,14,50082.4,Mortgage,1,2020-04-22
CUST000242,Thomas,Johnson,1997-01-07,27,F,VIC,2664,Full-Time,55,77061.93,Mortgage,4,2019-12-09
CUST000243,Michelle,Rivera,1995-01-06,29,M,WA,2619,Full-Time,66,40580.21,Renting,3,2023-12-02
CUST000244,Ricardo,Gonzales,1975-01-26,48,F,VIC,2985,Part-Time,81,36875.29,Renting,2,2025-06-27
CUST000245,Tyler,Glass,1978-07-04,45,M,NSW,8416,Full-Time,41,80074.33,Owner,0,2017-06-08
CUST000246,Lynn,Gardner,1984-09-01,39,F,QLD,2941,Full-Time,1,118297.81,Owner,2,2017-06-12
CUST000247,Kirk,Morrison,1988-01-22,35,M,VIC,2602,Full-Time,7,93918.21,Mortgage,0,2022-12-07
CUST000248,Bobby,Berg,1970-02-12,53,M,QLD,2969,Self-Employed,1,91619.42,Mortgage,4,2025-09-15
CUST000249,Tina,Gould,1965-08-26,58,F,NSW,2365,Self-Employed,4,42447.18,Renting,2,2021-05-05
CUST000250,Ernest,Johnson,1993-03-21,30,F,QLD,7702,Full-Time,124,66242.38,Owner,0,2017-04-30
CUST000251,Michael,Reyes,1994-11-18,29,M,TAS,5092,Part-Time,38,51397.1,Renting,0,2022-11-02
CUST000252,Nathan,Hines,2004-10-03,19,M,SA,5285,Full-Time,20,91886.24,Mortgage,2,2020-04-22
CUST000253,John,Wilson,1987-05-27,36,M,SA,2657,Full-Time,37,82925.01,Owner,2,2021-05-20
CUST000254,David,Hampton,2002-09-17,21,F,WA,2613,Self-Employed,10,64642.91,Living with Family,1,2025-09-10
CUST000255,Sabrina,Henry,1966-04-16,57,F,WA,2619,Part-Time,28,28911.1,Renting,3,2017-12-12
CUST000256,Gerald,Reeves,1954-01-08,70,F,NSW,2455,Full-Time,46,89767.87,Owner,0,2023-02-10
CUST000257,Kelly,Evans,1981-08-17,42,M,VIC,2642,Self-Employed,25,114928.37,Renting,1,2023-11-13
CUST000258,David,Harris,1979-03-27,44,M,QLD,2623,Casual,51,50259.94,Renting,1,2023-11-02
CUST000259,Angela,Wood,1951-04-02,72,F,NSW,9291,Full-Time,8,108138.79,Renting,2,2017-04-26
CUST000260,Jennifer,Mendoza,1972-10-26,51,F,QLD,0269,Full-Time,55,68106.2,Mortgage,0,2017-05-22
CUST000261,Shannon,Frazier,1986-12-25,37,M,QLD,2962,Full-Time,5,44073.36,Renting,3,2024-08-16
CUST000262,Danielle,White,1994-12-25,29,F,NT,2626,Full-Time,46,52112.39,Mortgage,1,2021-04-01
CUST000263,Marie,Holmes,2000-01-31,23,F,VIC,2932,Full-Time,3,105297.24,Renting,1,2018-03-08
CUST000264,Jeremiah,Meza,2003-12-10,20,F,QLD,8414,Full-Time,29,64591.85,Renting,2,2018-06-29
CUST000265,Joshua,Weber,2005-03-12,18,M,QLD,0881,Self-Employed,2,67856.33,Mortgage,0,2021-03-31
CUST000266,Shelly,Moore,1959-07-05,64,M,WA,0895,Part-Time,26,58536.35,Renting,0,2024-04-22
CUST000267,Marcia,Johnson,1982-06-01,41,F,VIC,2194,Full-Time,47,89233.39,Owner,3,2022-08-02
CUST000268,Robert,Fowler,1994-03-18,29,M,QLD,2920,Full-Time,55,46048.19,Renting,1,2024-09-22
CUST000269,Dawn,Turner,1981-05-15,42,M,WA,2696,Full-Time,16,48671.65,Renting,0,2019-05-27
CUST000270,Brian,Gonzales,1953-12-16,70,M,NSW,2917,Self-Employed,26,75112.34,Mortgage,3,2018-07-24
CUST000271,Larry,Higgins,1984-11-29,39,M,NSW,2966,Full-Time,58,69369.37,Renting,1,2017-11-25
CUST000272,Anna,Flores,1971-03-21,52,M,NSW,2901,Full-Time,24,87401.45,Renting,2,2019-02-18
CUST000273,Colin,Roberts,1964-02-08,59,F,QLD,2989,Full-Time,38,87250.24,Renting,0,2020-06-27
CUST000274,Rachel,Li,2005-07-24,18,F,NSW,5532,Full-Time,10,64581.55,Mortgage,0,2021-03-17
CUST000275,Victor,Parker,1979-07-31,44,F,NSW,2016,Self-Employed,2,57268.01,Mortgage,0,2021-04-10
CUST000276,Jason,Gomez,2005-10-17,18,M,VIC,2247,Full-Time,82,77671.94,Mortgage,2,2022-02-07
CUST000277,Emily,Mitchell,1998-08-11,25,F,TAS,1162,Full-Time,10,75436.55,Living with Family,4,2024-08-31
CUST000278,Kathryn,Diaz,1991-12-03,32,M,NSW,2990,Part-Time,29,34389.45,Mortgage,4,2021-11-09
CUST000279,Angela,Jones,1961-01-06,63,F,QLD,3784,Full-Time,10,68013.88,Owner,1,2024-02-25
CUST000280,Cheryl,Anderson,1985-11-15,38,M,VIC,2565,Full-Time,46,65321.06,Renting,2,2023-11-17
CUST000281,Sheila,Fischer,1969-05-24,54,F,VIC,2669,Full-Time,104,48367.63,Mortgage,2,2021-04-22
CUST000282,Brandon,Taylor,1978-09-24,45,M,VIC,2957,Full-Time,28,76643.18,Renting,1,2021-05-26
CUST000283,Patricia,Taylor,1958-05-14,65,M,WA,0852,Full-Time,10,63293.45,Owner,0,2020-04-05
CUST000284,Megan,Wheeler,1985-06-25,38,F,QLD,3887,Full-Time,75,92097.97,Mortgage,3,2023-02-07
CUST000285,Lisa,Richardson,1967-02-11,56,F,NSW,2619,Full-Time,86,76571.58,Living with Family,1,2025-07-17
CUST000286,Laura,Swanson,1983-08-01,40,F,NSW,0909,Part-Time,17,32728.18,Renting,4,2020-12-29
CUST000287,Krista,Parsons,2005-10-25,18,F,NSW,5309,Full-Time,36,86484.16,Mortgage,1,2021-01-18
CUST000288,Jennifer,Hampton,1980-02-18,43,F,SA,2982,Full-Time,42,110021.07,Owner,0,2024-02-13
CUST000289,Ashley,Graves,1963-10-10,60,F,WA,2660,Casual,80,31769.82,Mortgage,0,2020-09-10
CUST000290,Robert,Harris,1974-01-06,50,F,VIC,3970,Part-Time,77,35501.96,Owner,1,2023-01-28
CUST000291,Ann,Bolton,1979-10-23,44,F,TAS,2918,Full-Time,6,104880.36,Living with Family,1,2020-02-12
CUST000292,Steve,Patel,2005-03-19,18,F,NSW,4549,Full-Time,26,111516.8,Renting,3,2021-01-30
CUST000293,Joshua,Evans,2005-04-02,18,F,NSW,2934,Part-Time,28,45414.28,Mortgage,0,2023-01-26
CUST000294,Tracy,Castillo,1989-10-05,34,M,VIC,9441,Self-Employed,15,74205.54,Mortgage,3,2021-11-20
CUST000295,Paula,Foster,1981-03-25,42,M,VIC,2962,Full-Time,15,64772.34,Renting,2,2019-05-04
CUST000296,Jennifer,Reed,1966-05-30,57,M,QLD,2614,Part-Time,66,36825.07,Mortgage,4,2023-06-14
CUST000297,Maria,Nelson,1962-02-20,61,M,QLD,9421,Full-Time,2,105955.37,Renting,3,2022-04-07
CUST000298,John,Santiago,1983-10-06,40,F,NSW,8330,Self-Employed,37,45123.83,Mortgage,1,2017-08-17
CUST000299,Thomas,Maldonado,1968-11-18,55,F,NSW,2620,Full-Time,100,102071.17,Owner,2,2025-05-28
CUST000300,Denise,Gilmore,1958-11-20,65,F,WA,2917,Part-Time,85,25408.96,Mortgage,1,2022-07-31
CUST000301,Justin,Mitchell,1993-07-27,30,F,NSW,2219,Full-Time,17,81295.39,Mortgage,0,2018-10-25
CUST000302,Melissa,Johnson,1992-07-27,31,M,VIC,2656,Full-Time,90,103753.98,Renting,3,2024-08-30
CUST000303,Samantha,Osborn,1959-12-03,64,F,NSW,2997,Casual,11,48130.76,Renting,0,2018-05-27
CUST000304,Monica,Roberts,1993-03-02,30,M,QLD,2104,Full-Time,9,65673.92,Owner,1,2021-11-01
CUST000305,Tonya,Mitchell,1955-12-14,68,F,NSW,4872,Full-Time,1,102572.59,Mortgage,3,2024-05-20
CUST000306,James,Rodriguez,1976-11-14,47,M,QLD,2647,Full-Time,7,57783.54,Renting,0,2022-07-23
CUST000307,Alexis,Rogers,1991-05-28,32,F,WA,2929,Full-Time,64,60829.36,Renting,0,2022-10-17
CUST000308,Cheryl,Fowler,1960-12-05,63,F,NSW,2996,Casual,63,38411.12,Renting,1,2021-05-12
CUST000309,Elizabeth,Lopez,1954-10-04,69,F,VIC,2627,Full-Time,33,112492.91,Mortgage,1,2019-08-21
CUST000310,Jose,Young,1964-02-11,59,M,QLD,2854,Part-Time,43,37564.64,Renting,1,2021-12-19
CUST000311,Jose,Ward,1982-12-14,41,F,NSW,2690,Full-Time,33,87927.08,Mortgage,1,2022-09-26
CUST000312,Erik,Parks,1976-09-19,47,M,QLD,2931,Full-Time,16,81354.14,Mortgage,0,2022-06-22
CUST000313,Michael,Walker,2004-04-13,19,F,NSW,2627,Full-Time,7,72847.45,Living with Family,0,2018-02-07
CUST000314,Catherine,Perry,1993-02-04,30,M,NSW,9783,Full-Time,1,29612.2,Owner,0,2023-08-01
CUST000315,Caitlin,Cobb,1989-03-09,34,F,NSW,8785,Full-Time,12,89235.42,Renting,1,2017-06-05
CUST000316,Bryan,Kelley,1982-06-13,41,M,NSW,3398,Part-Time,15,76408.93,Owner,3,2018-01-27
CUST000317,Abigail,Wilson,1968-10-03,55,M,VIC,2679,Part-Time,18,36971.19,Living with Family,1,2021-02-14
CUST000318,Sean,Brown,2001-11-11,22,F,SA,2628,Part-Time,13,33773.5,Renting,4,2020-06-18
CUST000319,Angelica,Chambers,1982-06-07,41,M,WA,2930,Full-Time,41,81389.9,Renting,1,2020-04-15
CUST000320,Julie,Lane,1997-01-29,26,F,VIC,2165,Full-Time,19,63614.31,Owner,0,2023-01-11
CUST000321,Brian,Shannon,1981-02-11,42,F,NSW,2910,Full-Time,16,106697.88,Living with Family,0,2019-04-23
CUST000322,Derek,May,1960-03-01,63,F,QLD,0256,Casual,74,51190.9,Renting,0,2020-10-05
CUST000323,Nicholas,Miller,2002-12-02,21,F,SA,4251,Full-Time,23,38287.92,Renting,0,2018-05-01
CUST000324,Allison,Luna,1980-11-20,43,F,NSW,2680,Full-Time,47,62893.68,Mortgage,3,2023-07-13
CUST000325,Jennifer,Coleman,1976-07-31,47,M,QLD,2983,Full-Time,56,55913.89,Renting,2,2018-12-14
CUST000326,Joshua,Pineda,1969-10-21,54,M,WA,2619,Self-Employed,20,45670.43,Living with Family,1,2017-01-05
CUST000327,Christina,Mayer,1988-01-07,36,M,VIC,2033,Part-Time,6,29566.5,Renting,0,2017-05-01
CUST000328,Sean,Powers,1984-03-05,39,F,SA,2230,Full-Time,1,112679.33,Owner,2,2020-05-06
CUST000329,Jeff,Shields,1963-04-27,60,M,VIC,2228,Full-Time,33,103981.08,Mortgage,0,2025-08-31
CUST000330,Sabrina,Johnston,1963-04-23,60,M,ACT,5953,Full-Time,5,50308.3,Renting,0,2019-06-10
CUST000331,Donna,Walker,1958-01-13,66,F,VIC,2934,Casual,1,25481.14,Mortgage,1,2017-04-10
CUST000332,Nichole,Buck,2004-09-27,19,M,NSW,0968,Casual,112,33875.35,Owner,3,2021-03-09
CUST000333,Emily,Floyd,2004-05-03,19,F,QLD,2946,Self-Employed,14,36590.8,Living with Family,0,2020-05-25
CUST000334,Ivan,Medina,1967-02-13,56,M,VIC,2693,Full-Time,64,43221.12,Renting,0,2019-06-07
CUST000335,Linda,Melendez,1990-10-07,33,F,NSW,9668,Full-Time,122,48481.96,Owner,0,2021-06-30
CUST000336,Jonathan,Rivera,1972-04-03,51,M,QLD,2475,Full-Time,35,57758.08,Mortgage,1,2017-07-22
CUST000337,James,Adams,1991-10-02,32,M,ACT,7901,Casual,8,60351.88,Renting,0,2018-06-02
CUST000338,Jennifer,Hansen,1993-11-26,30,F,VIC,2913,Full-Time,119,104380.18,Mortgage,2,2024-07-19
CUST000339,Susan,Smith,1969-01-14,55,M,VIC,2661,Self-Employed,56,60620.03,Owner,3,2023-06-12
CUST000340,Robin,Dominguez,1993-06-23,30,M,SA,2676,Full-Time,142,84554.84,Mortgage,3,2024-12-17
CUST000341,Kimberly,James,1981-09-30,42,F,QLD,4544,Full-Time,17,92971.02,Mortgage,1,2019-12-18
CUST000342,Steven,Lang,2000-12-05,23,F,VIC,2915,Self-Employed,18,53204.51,Living with Family,2,2024-12-14
CUST000343,Robert,Hart,1971-03-25,52,M,VIC,2682,Casual,80,51290.19,Mortgage,3,2016-11-14
CUST000344,Brandy,Cortez,1981-10-26,42,M,VIC,2922,Full-Time,93,73215.75,Renting,1,2018-06-28
CUST000345,Ashley,Sanchez,1963-01-25,60,F,QLD,9547,Part-Time,15,36834.5,Renting,0,2025-06-03
CUST000346,Tracy,Jackson,1986-12-11,37,F,NSW,2962,Casual,220,29483.31,Owner,3,2017-12-26
CUST000347,Jack,Preston,1981-06-05,42,F,NSW,2280,Full-Time,5,90052.0,Renting,2,2024-04-11
CUST000348,Lisa,Williams,1954-01-14,70,M,QLD,1623,Self-Employed,34,82599.43,Renting,1,2017-05-03
CUST000349,Jeffery,Bryant,1958-06-27,65,F,NSW,2299,Full-Time,4,73529.48,Mortgage,3,2024-12-09
CUST000350,Alfred,Patel,1987-12-19,36,M,NSW,0200,Casual,12,31747.79,Renting,1,2021-06-28
CUST000351,Tiffany,Smith,1965-08-30,58,M,WA,2602,Part-Time,12,39966.81,Owner,0,2017-09-08
CUST000352,Eduardo,Lee,1955-04-25,68,M,WA,8454,Casual,85,29910.88,Mortgage,1,2023-11-17
CUST000353,Susan,Stevens,1954-04-23,69,M,NSW,2693,Part-Time,37,21173.22,Living with Family,3,2019-06-05
CUST000354,Christopher,Frey,1997-10-02,26,M,VIC,2116,Full-Time,35,106152.84,Renting,2,2020-02-20
CUST000355,Brian,Smith,1981-10-13,42,M,NSW,2641,Part-Time,26,44980.93,Renting,2,2021-03-23
CUST000356,Kristen,Knight,1974-11-22,49,F,NSW,2580,Full-Time,5,110051.19,Mortgage,0,2018-10-17
CUST000357,Heather,Knight,2001-12-31,22,F,QLD,2801,Full-Time,11,63347.15,Owner,0,2022-11-19
CUST000358,Amy,Barrett,1965-12-27,58,M,WA,2655,Full-Time,48,78359.87,Mortgage,0,2016-11-12
CUST000359,Douglas,Hoover,1961-09-28,62,M,VIC,2991,Full-Time,80,102041.66,Renting,3,2019-06-02
CUST000360,Ashley,Atkinson,1982-06-08,41,M,VIC,4562,Casual,41,30433.59,Owner,1,2023-11-03
CUST000361,Christian,Mcgee,1989-09-15,34,F,QLD,2960,Part-Time,39,48580.27,Owner,2,2017-08-09
CUST000362,Charles,Jacobs,1963-03-11,60,F,SA,0896,Part-Time,4,31713.31,Mortgage,2,2025-06-11
CUST000363,Cynthia,Bowers,1968-08-27,55,M,NSW,2617,Full-Time,22,15000.0,Living with Family,1,2018-10-11
CUST000364,Nicholas,Lopez,1981-10-20,42,F,VIC,6619,Full-Time,19,78395.24,Renting,3,2019-05-20
CUST000365,Charles,Adams,1964-01-08,60,F,NSW,2982,Part-Time,40,38559.95,Mortgage,0,2023-05-20
CUST000366,Daniel,Smith,1968-02-04,55,F,NSW,2937,Part-Time,13,46600.58,Renting,1,2019-12-19
CUST000367,David,Lopez,1965-05-16,58,M,QLD,2618,Full-Time,2,57443.5,Renting,1,2021-09-19
CUST000368,Anthony,Gomez,1973-05-24,50,M,NSW,2499,Self-Employed,17,39184.27,Owner,0,2023-10-14
CUST000369,Alexander,Gutierrez,1999-10-28,24,M,NSW,2483,Full-Time,32,96228.13,Mortgage,1,2021-11-15
CUST000370,Oscar,Taylor,1959-07-25,64,F,TAS,2934,Full-Time,13,21608.62,Renting,2,2021-02-28
CUST000371,Ryan,Fisher,1953-05-25,70,M,VIC,2911,Unemployed,0,16716.45,Owner,0,2019-12-23
CUST000372,Jennifer,Simpson,2004-06-28,19,M,NSW,0837,Self-Employed,15,71921.59,Renting,0,2017-09-08
CUST000373,Stacy,Cook,1967-05-25,56,M,NSW,0865,Part-Time,54,44184.1,Living with Family,1,2020-09-08
CUST000374,Madison,Curtis,1974-09-14,49,M,NSW,7245,Full-Time,10,83708.5,Mortgage,2,2022-02-25
CUST000375,Timothy,Thompson,1990-01-20,33,M,VIC,2995,Full-Time,118,78488.74,Living with Family,1,2019-05-07
CUST000376,Travis,Johnston,1990-01-12,33,F,NSW,2695,Full-Time,35,83398.4,Owner,1,2020-02-10
CUST000377,Phillip,Wilson,1997-01-30,26,M,NSW,5398,Self-Employed,10,100243.03,Renting,3,2018-05-06
CUST000378,Anthony,Acosta,1994-04-01,29,M,NSW,2677,Full-Time,44,54246.8,Renting,0,2023-11-26
CUST000379,Chad,Abbott,1997-12-09,26,F,NSW,0272,Part-Time,24,21743.47,Mortgage,0,2022-06-04
CUST000380,Donna,Espinoza,1963-10-06,60,M,NSW,2981,Self-Employed,28,71768.71,Mortgage,0,2020-10-07
CUST000381,Brandi,Ferguson,1984-05-28,39,M,NSW,0280,Full-Time,116,67955.68,Mortgage,4,2023-11-04
CUST000382,Paula,Herrera,1970-07-31,53,M,ACT,0911,Part-Time,30,49415.77,Living with Family,1,2023-08-24
CUST000383,Michael,Holland,1987-11-13,36,M,QLD,2196,Full-Time,50,87965.76,Renting,1,2025-06-04
CUST000384,Laura,Rodriguez,1968-12-16,55,M,QLD,2543,Full-Time,39,78448.06,Renting,1,2021-04-27
CUST000385,Beverly,Johnston,1979-10-26,44,F,QLD,2615,Full-Time,13,48740.46,Owner,2,2020-03-30
CUST000386,Brianna,Mason,1994-07-10,29,F,NSW,2960,Full-Time,23,92145.66,Owner,0,2021-01-25
CUST000387,Samantha,Miller,1966-11-11,57,F,NSW,2635,Full-Time,17,62804.67,Living with Family,3,2019-07-14
CUST000388,Jamie,Webb,1976-02-19,47,M,SA,2911,Full-Time,55,108918.51,Mortgage,1,2020-09-01
CUST000389,Luis,Evans,1990-02-20,33,M,VIC,2619,Part-Time,8,42179.84,Mortgage,0,2016-12-05
CUST000390,Daniel,Marsh,1969-08-16,54,F,NSW,2698,Self-Employed,108,48539.64,Mortgage,1,2018-04-18
CUST000391,Anita,Mullen,1959-01-06,65,F,QLD,2686,Full-Time,80,56968.45,Renting,3,2022-05-24
CUST000392,Diane,Foster,1960-07-15,63,M,VIC,0837,Self-Employed,24,40861.6,Mortgage,1,2022-01-20
CUST000393,Janet,Harris,1972-04-12,51,F,NSW,2391,Full-Time,59,17061.4,Renting,0,2023-12-02
CUST000394,Michael,Gonzalez,1980-11-12,43,F,QLD,2619,Self-Employed,5,72058.54,Renting,1,2019-02-01
CUST000395,Allison,Fowler,1999-10-05,24,M,NSW,7696,Full-Time,1,86135.63,Owner,1,2022-01-03
CUST000396,Megan,Williamson,1969-11-27,54,M,NSW,2939,Unemployed,0,15368.97,Mortgage,0,2022-01-13
CUST000397,Lawrence,Allen,1988-09-15,35,M,NSW,2619,Full-Time,67,106486.54,Renting,0,2018-05-16
CUST000398,William,Barnes,1989-12-11,34,M,VIC,2629,Part-Time,7,52339.0,Renting,3,2020-03-06
CUST000399,Cynthia,Steele,1960-07-02,63,F,WA,2658,Unemployed,0,25882.55,Renting,0,2018-03-24
CUST000400,Jacob,Wilkinson,1966-06-24,57,F,VIC,0805,Part-Time,54,20326.71,Owner,4,2025-04-16
CUST000401,James,Cruz,1977-10-31,46,M,NSW,9876,Full-Time,51,102615.57,Renting,1,2022-11-20
CUST000402,Mary,Burns,1973-10-31,50,F,VIC,2490,Full-Time,63,54645.38,Living with Family,2,2023-11-21
CUST000403,Antonio,Walker,1962-07-08,61,F,VIC,2922,Casual,11,45591.54,Renting,0,2023-10-02
CUST000404,Kendra,Simpson,1982-07-14,41,F,VIC,3191,Full-Time,69,87865.13,Living with Family,2,2019-02-19
CUST000405,Vicki,Weaver,1981-03-24,42,F,VIC,2178,Casual,55,25554.61,Mortgage,1,2018-09-10
CUST000406,Jill,Valdez,1974-05-21,49,F,NSW,2694,Self-Employed,43,60103.17,Owner,1,2024-08-06
CUST000407,Jose,Atkins,1951-08-06,72,M,NSW,2471,Part-Time,1,48308.39,Renting,2,2023-09-15
CUST000408,Lisa,Matthews,1963-06-21,60,M,WA,2969,Full-Time,28,79164.7,Renting,0,2022-06-02
CUST000409,Donald,Clark,1959-05-10,64,F,WA,2670,Full-Time,40,94227.41,Mortgage,0,2021-11-08
CUST000410,Candice,Jackson,1980-08-06,43,M,QLD,2924,Full-Time,85,68826.9,Renting,2,2021-11-17
CUST000411,Wyatt,Mccullough,2004-12-18,19,M,NSW,2526,Full-Time,34,53912.71,Mortgage,2,2024-12-28
CUST000412,David,Cline,2000-01-06,24,M,VIC,2692,Full-Time,12,46347.52,Renting,2,2023-02-16
CUST000413,Kathleen,Lowe,1997-10-11,26,F,VIC,2920,Full-Time,40,81744.43,Mortgage,0,2018-01-02
CUST000414,Courtney,Brooks,1986-05-28,37,M,VIC,2316,Self-Employed,11,78236.37,Owner,1,2021-05-13
CUST000415,Sharon,Wood,1965-11-11,58,F,ACT,2920,Full-Time,48,72608.62,Renting,1,2019-09-02
CUST000416,Kim,Oconnor,1949-11-14,74,M,VIC,2905,Full-Time,8,56372.94,Mortgage,0,2024-05-17
CUST000417,Raymond,Donaldson,1995-11-16,28,F,NSW,2677,Part-Time,2,32906.11,Living with Family,0,2019-02-21
CUST000418,Matthew,Lane,1997-10-08,26,M,NSW,5750,Full-Time,37,82137.61,Renting,0,2017-02-20
CUST000419,Mary,Smith,1986-01-16,37,M,TAS,2647,Full-Time,13,97159.4,Renting,1,2020-10-31
CUST000420,Wendy,Blankenship,1974-07-16,49,F,WA,2932,Casual,6,55532.42,Owner,2,2024-08-05
CUST000421,Clarence,Ward,2000-07-26,23,M,WA,2452,Full-Time,18,102507.23,Renting,1,2017-03-11
CUST000422,Jessica,Fischer,1986-01-04,38,F,NSW,2601,Full-Time,18,105368.41,Living with Family,0,2023-01-22
CUST000423,Thomas,Anderson,1949-10-16,74,M,QLD,2688,Unemployed,0,17872.82,Owner,2,2022-11-05
CUST000424,Heather,Montoya,1950-04-07,73,F,SA,2602,Full-Time,20,73920.11,Mortgage,0,2021-01-09
CUST000425,Christopher,Shaffer,1963-01-03,61,M,QLD,2555,Part-Time,3,52174.89,Renting,3,2024-08-26
CUST000426,Kiara,Mullins,1957-09-05,66,M,QLD,2622,Full-Time,8,55226.13,Mortgage,0,2017-05-04
CUST000427,Chelsey,Martin,1982-05-25,41,F,NSW,2963,Full-Time,3,115790.46,Renting,3,2022-05-18
CUST000428,Robert,Parks,1958-07-04,65,M,WA,2671,Self-Employed,28,88340.71,Living with Family,2,2024-10-17
CUST000429,David,Blair,1957-11-06,66,F,QLD,2966,Part-Time,91,39668.49,Renting,1,2019-07-22
CUST000430,Joshua,Miller,1957-11-02,66,F,NSW,9999,Full-Time,39,63502.4,Renting,1,2019-04-16
CUST000431,Anthony,Boone,2004-04-27,19,F,QLD,2933,Full-Time,37,40200.43,Renting,0,2021-05-20
CUST000432,Julie,Phillips,1979-04-12,44,M,WA,2237,Full-Time,1,30368.58,Mortgage,1,2020-03-13
CUST000433,Danielle,Jones,1963-09-17,60,F,NSW,1552,Full-Time,18,83898.21,Living with Family,0,2020-03-16
CUST000434,Robert,Payne,1998-05-21,25,F,NSW,2657,Full-Time,7,69198.5,Owner,3,2025-04-25
CUST000435,Alvin,Jones,1994-05-29,29,F,WA,2730,Part-Time,10,29301.54,Owner,1,2025-01-10
CUST000436,Raymond,Mitchell,2004-09-30,19,M,VIC,3666,Full-Time,56,51860.47,Renting,3,2017-06-19
CUST000437,Christina,Ramirez,1980-11-05,43,M,SA,2931,Full-Time,75,94558.69,Mortgage,1,2021-04-29
CUST000438,Lindsey,Herrera,1961-07-06,62,F,VIC,2999,Full-Time,70,78211.49,Mortgage,3,2022-06-07
CUST000439,Erin,Jones,1998-02-16,25,M,WA,2603,Self-Employed,40,45498.32,Mortgage,2,2017-03-31
CUST000440,Ryan,Chavez,1954-09-23,69,F,NSW,7042,Full-Time,1,86401.07,Owner,2,2017-10-19
CUST000441,Jacqueline,Martin,1990-10-14,33,M,VIC,2968,Full-Time,15,71424.14,Owner,0,2021-05-19
CUST000442,Jonathon,Watson,1997-06-06,26,M,VIC,2810,Part-Time,2,47354.57,Mortgage,0,2019-09-28
CUST000443,Alexandria,Baker,1974-08-17,49,F,NSW,5177,Casual,20,15000.0,Renting,2,2021-04-27
CUST000444,Michele,Jackson,1952-12-10,71,F,QLD,2644,Full-Time,19,111060.32,Renting,2,2023-09-07
CUST000445,Emily,Wilson,2001-08-05,22,F,VIC,3000,Full-Time,5,70143.89,Renting,0,2018-12-04
CUST000446,Patrick,Hernandez,1977-02-01,46,M,VIC,2186,Casual,25,29000.32,Mortgage,0,2018-09-29
CUST000447,Ruth,Flores,1964-02-16,59,M,WA,2395,Full-Time,42,125469.92,Mortgage,0,2017-10-19
CUST000448,Brian,Walker,1988-10-11,35,F,QLD,8061,Full-Time,62,100428.35,Renting,1,2024-08-13
CUST000449,Kiara,Collins,1999-12-16,24,M,VIC,2487,Self-Employed,77,74808.05,Mortgage,0,2016-10-18
CUST000450,Anne,Torres,1961-05-14,62,M,VIC,0837,Self-Employed,8,61928.74,Living with Family,3,2020-01-15
CUST000451,Jessica,Payne,1994-09-23,29,M,VIC,2692,Full-Time,2,82482.02,Living with Family,2,2016-10-12
CUST000452,Jesse,Reed,1973-07-05,50,M,VIC,1506,Unemployed,0,15000.0,Renting,0,2024-05-13
CUST000453,Dalton,Moreno,1991-11-27,32,F,VIC,2696,Full-Time,46,63848.97,Owner,2,2021-02-25
CUST000454,Wendy,Dawson,1953-03-14,70,M,NSW,2403,Full-Time,23,26389.75,Renting,2,2024-10-19
CUST000455,Jaclyn,Watson,1979-11-15,44,F,QLD,2491,Full-Time,54,88700.36,Owner,2,2021-04-10
CUST000456,Preston,Vargas,1986-09-07,37,F,VIC,2262,Full-Time,34,112066.24,Renting,0,2018-11-09
CUST000457,Leslie,Owen,1964-11-11,59,F,NSW,2945,Casual,32,40249.13,Renting,3,2020-10-19
CUST000458,Sherry,Taylor,1963-04-11,60,F,VIC,6121,Part-Time,23,45922.49,Owner,0,2018-03-16
CUST000459,Richard,Herrera,1976-10-03,47,M,NSW,2677,Full-Time,85,69330.11,Mortgage,0,2019-07-02
CUST000460,David,Moore,1965-02-04,58,F,NSW,2939,Part-Time,62,24289.86,Mortgage,2,2017-02-01
CUST000461,Mark,Davis,1998-03-18,25,M,NSW,2695,Part-Time,14,44165.18,Mortgage,0,2020-04-16
CUST000462,Kent,Wilkins,1952-07-25,71,F,QLD,2650,Full-Time,11,90946.08,Renting,2,2025-04-17
CUST000463,Angela,Pierce,1999-04-17,24,M,QLD,2571,Self-Employed,16,73313.02,Mortgage,0,2023-12-17
