application_id,customer_id,application_date,loan_purpose,loan_amount_requested,term_months,interest_rate_offered,channel,bad_flag,first_name,last_name,date_of_birth,age_at_2024,gender,state,postcode,employment_type,employment_tenure_months,annual_income,residential_status,dependents,customer_since,bureau_credit_score,enquiries_last_6m,active_credit_accounts,defaults_on_file,months_since_last_delinquency,total_existing_debt,credit_utilization_pct,credit_file_age_months
APP000179,CUST000007,2024-01-04,Other,15500,24,8.62,Online,0,Christian,Carter,2003-03-21,20,M,NSW,995,Full-Time,91,83116.14,Renting,0,2021-12-02,702,0,6,0,,32482.63,27.7,87
APP000180,CUST002863,2023-12-01,Debt Consolidation,43500,48,17.44,Online,0,Joe,Sanchez,1970-11-17,53,M,VIC,2660,Self-Employed,150,51550.84,Mortgage,4,2024-01-02,754,1,3,0,,4008.54,22.3,100
APP000181,CUST000366,2023-07-30,Medical,32500,24,9.14,Broker,0,Daniel,Smith,1968-02-04,55,F,NSW,2937,Part-Time,13,46600.58,Renting,1,2019-12-19,576,3,5,1,22.0,29594.57,99.2,126
APP000182,CUST005892,2024-03-12,Car Purchase,33500,12,17.0,Online,0,Thomas,Hebert,1986-07-26,37,M,NSW,2040,Part-Time,8,63169.68,Renting,0,2025-05-23,642,1,6,0,,27314.1,75.3,91
APP000183,CUST003511,2023-06-16,Home Renovation,6500,60,21.65,Branch,0,Michael,Bell,1984-04-01,39,M,NSW,2674,Full-Time,18,106480.84,Owner,1,2024-09-13,715,1,1,0,,3492.07,36.9,172
APP000185,CUST001122,2023-08-12,Home Renovation,23000,48,10.64,Branch,0,Matthew,Guzman,2002-06-14,21,M,QLD,2902,Part-Time,108,40761.3,Mortgage,0,2024-09-02,713,0,6,0,,18354.12,18.2,78
APP000189,CUST001272,2024-03-12,Debt Consolidation,15000,24,15.86,Branch,0,Gary,Powers,1992-09-23,31,F,SA,1427,Self-Employed,3,54604.87,Owner,1,2019-12-13,595,1,2,0,,23917.19,44.5,30
APP000191,CUST004960,2023-04-11,Home Renovation,27000,36,11.18,Online,0,Kevin,Mills,1994-03-24,29,M,NSW,4237,Part-Time,69,22925.49,Living with Family,0,2024-02-21,705,3,1,0,,19882.92,42.1,141
APP000193,CUST001073,2024-03-05,Car Purchase,16500,24,15.82,Online,0,Dustin,Roberts,1973-06-03,50,F,VIC,2739,Full-Time,15,77612.3,Owner,0,2020-10-13,841,1,3,0,,5471.39,26.2,166
APP000194,CUST002282,2023-12-22,Car Purchase,9500,24,15.69,Branch,0,Dean,Barnes,1950-06-06,73,M,QLD,2666,Full-Time,35,69513.71,Renting,2,2023-12-02,659,0,1,0,,23654.68,30.4,105
APP000195,CUST003351,2023-09-16,Debt Consolidation,5000,12,21.01,Online,0,Richard,Jackson,1977-06-10,46,M,QLD,3467,Full-Time,14,81548.25,Living with Family,2,2017-11-07,732,2,5,0,,0.0,17.2,117
APP000196,CUST004063,2023-04-11,Debt Consolidation,44000,12,14.9,Online,0,Daisy,Evans,1967-10-08,56,F,VIC,2941,Full-Time,9,93859.74,Renting,1,2022-11-19,659,5,6,0,,25967.85,37.0,88
APP000197,CUST004278,2023-02-26,Car Purchase,28500,48,18.04,Online,0,Evan,Kirk,1997-09-12,26,F,NSW,2956,Full-Time,7,104473.7,Owner,0,2019-01-13,734,2,3,0,,31.12,71.3,154
APP000202,CUST003279,2024-01-01,Home Renovation,44000,24,7.85,Branch,0,Timothy,Cooley,1993-07-01,30,M,QLD,2687,Self-Employed,62,59573.81,Living with Family,0,2022-09-15,671,4,2,0,,30959.55,100.0,96
APP000203,CUST003085,2023-08-02,Medical,3000,24,13.14,Broker,1,Donald,Gonzales,1970-05-30,53,F,VIC,8417,Unemployed,0,23649.01,Mortgage,2,2017-10-18,489,5,2,3,12.0,52638.68,68.0,73
APP000204,CUST001017,2023-09-22,Wedding,22500,36,20.77,Branch,0,Kevin,Hanson,1968-09-09,55,M,NSW,2387,Unemployed,0,28050.79,Mortgage,2,2023-11-10,710,3,5,1,11.0,9895.86,58.0,102
APP000205,CUST004086,2023-07-14,Debt Consolidation,44500,36,18.01,Online,1,Christine,Odonnell,1998-10-23,25,F,VIC,2403,Unemployed,0,16000.84,Mortgage,0,2023-11-29,509,2,3,3,120.0,38056.44,99.1,146
APP000207,CUST003075,2023-12-30,Car Purchase,2500,24,14.21,Online,0,Lisa,Ferguson,1998-12-01,25,F,SA,2940,Full-Time,1,62683.72,Renting,1,2021-02-15,705,0,4,0,,4147.36,22.3,116
APP000208,CUST001100,2023-12-17,Home Renovation,7500,60,22.33,Broker,0,William,Mcpherson,1955-02-12,68,M,QLD,2682,Full-Time,41,79327.76,Mortgage,1,2025-02-06,761,2,1,0,,8216.84,53.6,155
APP000209,CUST003244,2023-04-23,Car Purchase,22500,36,21.96,Online,0,Daniel,Mccoy,1995-01-02,29,F,WA,2982,Full-Time,32,70329.12,Renting,0,2023-07-27,702,2,4,0,,14784.32,65.9,115
APP000210,CUST004271,2023-05-25,Home Renovation,19000,60,13.45,Online,0,Joseph,Brown,1963-10-26,60,F,VIC,2512,Unemployed,0,19238.99,Renting,2,2020-09-16,692,1,4,0,,42479.34,74.8,78
APP000212,CUST004886,2023-08-25,Debt Consolidation,42000,60,15.52,Broker,0,Lauren,Turner,1975-05-23,48,M,NT,2617,Full-Time,71,65762.0,Renting,0,2017-07-16,651,1,5,0,,15715.5,28.5,29
APP000213,CUST001936,2023-02-21,Car Purchase,19500,36,19.6,Broker,0,Michelle,Guerrero,1996-04-06,27,F,VIC,2979,Full-Time,5,42285.07,Owner,0,2020-06-16,697,2,8,1,4.0,5250.55,84.0,176
APP000214,CUST002701,2024-02-18,Wedding,36000,48,15.95,Online,0,Herbert,Gill,1958-07-21,65,M,VIC,2616,Full-Time,80,65031.66,Owner,2,2025-05-27,691,1,2,0,,22305.59,71.6,136
APP000215,CUST000549,2023-12-18,Travel,3500,48,11.17,Broker,0,Michael,Lopez,2002-01-02,22,F,QLD,2990,Full-Time,18,59131.11,Owner,0,2018-10-12,846,2,5,0,,26593.0,8.9,107
APP000216,CUST005140,2023-01-21,Medical,26000,48,21.78,Online,0,Crystal,Davis,1968-08-15,55,M,WA,8505,Full-Time,6,51972.34,Renting,3,2020-05-27,652,3,3,1,16.0,17039.26,63.6,131
APP000218,CUST005239,2023-12-28,Debt Consolidation,11000,36,21.95,Broker,0,Matthew,Jones,1955-12-01,68,F,NSW,3095,Full-Time,1,73209.56,Renting,3,2020-08-25,703,0,5,0,,0.0,23.2,22
APP000220,CUST004294,2024-01-07,Home Renovation,15000,36,21.8,Online,0,Jeffrey,Morton,1950-06-02,73,M,VIC,7717,Full-Time,34,62654.34,Renting,3,2025-01-31,613,3,2,3,2.0,16764.14,99.1,79
APP000221,CUST004116,2023-05-27,Car Purchase,40000,24,9.14,Online,0,Karen,Miranda,1954-02-19,69,F,SA,2670,Self-Employed,8,66366.2,Living with Family,2,2022-04-28,632,2,4,0,,0.0,68.6,148
APP000222,CUST002153,2023-04-25,Debt Consolidation,24500,24,11.58,Online,0,Ashley,Wilkerson,1986-01-15,37,F,NSW,2738,Full-Time,43,88645.24,Renting,1,2016-12-09,743,1,5,0,,16571.0,18.9,147
APP000223,CUST003120,2023-02-21,Home Renovation,13500,36,14.38,Branch,0,Kevin,Espinoza,2000-09-22,23,F,VIC,2676,Part-Time,26,46214.61,Mortgage,2,2017-05-09,703,2,2,0,,28155.31,100.0,29
APP000225,CUST000105,2023-09-01,Home Renovation,47000,48,12.05,Online,0,Alexis,Ferguson,1960-02-19,63,F,QLD,2800,Full-Time,15,89208.13,Renting,0,2021-09-14,807,2,3,0,,8035.12,0.0,108
APP000227,CUST004589,2024-02-08,Car Purchase,20500,24,7.69,Branch,0,Samantha,Walsh,1955-03-05,68,M,VIC,2665,Part-Time,6,37052.73,Mortgage,2,2022-08-23,655,2,4,0,,29067.6,41.2,106
APP000228,CUST000108,2023-04-15,Wedding,19000,36,11.0,Online,0,Michelle,Wilson,1964-05-15,59,F,SA,2367,Full-Time,22,121917.02,Mortgage,0,2017-05-23,794,3,1,0,,3947.55,17.4,174
APP000229,CUST000748,2023-10-18,Wedding,19000,48,17.57,Branch,0,Julie,Miranda,1982-02-05,41,M,NSW,5576,Full-Time,43,42264.27,Mortgage,1,2024-09-01,586,2,5,0,,21255.35,40.5,57
APP000230,CUST003012,2023-08-11,Wedding,7000,24,12.58,Online,0,Victoria,Evans,1980-10-20,43,M,NSW,1191,Full-Time,5,123388.78,Mortgage,0,2021-07-02,791,0,5,0,,2239.37,40.4,86
APP000231,CUST004091,2023-08-23,Debt Consolidation,39000,24,10.75,Broker,1,Tammy,Bishop,1961-10-05,62,M,QLD,969,Part-Time,28,26836.08,Mortgage,1,2021-05-18,720,4,3,0,,25330.72,67.4,74
APP000232,CUST005458,2023-06-25,Car Purchase,35500,12,8.1,Online,0,Stephen,King,1973-08-17,50,M,NSW,2908,Part-Time,50,50174.73,Mortgage,1,2018-08-16,798,1,5,0,,11702.42,0.0,73
APP000233,CUST001986,2023-11-25,Other,42500,12,13.39,Branch,1,Kayla,Martin,1986-07-18,37,F,QLD,9856,Part-Time,34,16596.12,Renting,0,2023-07-04,564,5,4,2,30.0,31484.48,90.4,173
APP000234,CUST001667,2023-02-20,Car Purchase,14000,24,9.97,Broker,0,Anthony,Franklin,1969-11-24,54,F,QLD,2954,Full-Time,35,73303.97,Renting,2,2024-01-07,753,0,3,0,,22458.41,34.6,70
APP000237,CUST002085,2024-02-24,Debt Consolidation,29500,24,12.36,Broker,0,Ruth,Burns,1979-11-29,44,F,SA,2640,Full-Time,25,66373.1,Renting,0,2022-07-27,897,1,4,0,,10123.84,44.8,70
APP000240,CUST002020,2023-12-07,Car Purchase,28500,36,9.95,Online,0,Scott,Singleton,1959-12-28,64,F,QLD,2658,Full-Time,40,108332.41,Renting,0,2018-01-24,645,0,1,0,,2062.61,39.0,54
APP000241,CUST001549,2023-09-30,Car Purchase,15500,36,17.91,Branch,0,Jesse,Jones,1968-05-17,55,F,VIC,2929,Part-Time,57,36634.69,Living with Family,0,2018-08-20,804,2,2,0,,13256.19,0.0,102
APP000242,CUST000668,2023-08-12,Wedding,30500,36,7.58,Online,0,Chelsea,Ramsey,1971-03-27,52,M,WA,2999,Full-Time,7,44702.39,Owner,0,2022-08-18,721,1,3,0,,12678.28,51.0,116
APP000243,CUST001088,2023-02-14,Debt Consolidation,36000,36,17.92,Branch,0,William,Nelson,1959-06-28,64,M,VIC,6390,Full-Time,44,39591.71,Renting,0,2021-06-17,572,11,5,2,1.0,20769.55,86.5,54
APP000244,CUST005154,2023-01-10,Debt Consolidation,49000,24,17.74,Online,0,John,Miller,1975-06-13,48,M,NSW,266,Part-Time,37,27932.86,Mortgage,1,2019-11-21,696,1,3,0,,23174.93,68.4,38
APP000245,CUST005931,2024-01-21,Wedding,44500,24,10.96,Branch,0,Zachary,Freeman,2001-08-04,22,F,NSW,7300,Full-Time,17,109600.42,Renting,4,2021-06-01,687,1,4,0,,0.0,25.8,180
APP000247,CUST004190,2023-05-14,Travel,20500,48,18.64,Branch,0,Nathaniel,Williams,1958-09-03,65,M,NSW,3856,Full-Time,10,72039.58,Mortgage,2,2021-07-17,678,1,2,0,,15485.14,59.0,101
APP000250,CUST002583,2024-03-21,Car Purchase,34500,24,17.52,Broker,0,Amber,Flores,1999-05-11,24,F,WA,2934,Full-Time,10,69817.05,Renting,3,2020-06-26,730,0,6,0,,14513.95,39.7,103
APP000251,CUST000317,2023-10-31,Debt Consolidation,43000,48,20.17,Branch,0,Abigail,Wilson,1968-10-03,55,M,VIC,2679,Part-Time,18,36971.19,Living with Family,1,2021-02-14,686,1,4,0,,3603.82,14.4,3
APP000252,CUST005298,2023-01-14,Car Purchase,46500,48,9.05,Broker,0,Roberto,Coleman,1964-11-28,59,M,VIC,9787,Full-Time,103,77991.56,Owner,0,2022-07-01,755,1,4,0,,0.0,41.5,84
APP000254,CUST005483,2023-07-18,Medical,4000,36,8.11,Online,0,Molly,Wells,1957-03-22,66,F,NSW,2687,Full-Time,42,84488.57,Owner,0,2020-08-25,701,6,3,0,,16592.81,89.0,106
APP000255,CUST000312,2023-12-08,Wedding,28000,60,22.09,Broker,0,Erik,Parks,1976-09-19,47,M,QLD,2931,Full-Time,16,81354.14,Mortgage,0,2022-06-22,790,2,7,0,,0.0,34.7,117
APP000256,CUST001092,2023-01-23,Wedding,34000,24,11.18,Online,0,Donna,Gibson,1997-11-27,26,M,QLD,2890,Full-Time,101,86434.34,Owner,3,2019-09-09,773,0,3,0,,21375.31,38.2,4
APP000258,CUST000166,2023-04-18,Medical,48500,24,20.81,Online,0,Stacy,Holloway,2005-11-18,18,M,VIC,2439,Full-Time,42,122019.08,Renting,0,2025-06-18,731,0,6,0,,14462.63,13.5,148
APP000259,CUST000829,2024-01-27,Wedding,32000,36,20.55,Branch,0,Angela,Smith,1989-01-22,34,F,NSW,5551,Self-Employed,6,63920.35,Renting,2,2025-06-14,736,1,3,0,,7396.57,16.6,127
APP000260,CUST003162,2023-05-15,Travel,28000,48,20.41,Branch,0,Cody,Sanchez,1951-06-21,72,F,QLD,2959,Part-Time,46,66884.83,Owner,2,2025-06-01,735,0,5,0,,19796.09,32.6,117
APP000261,CUST003088,2023-10-08,Home Renovation,36500,48,17.66,Branch,0,James,Moreno,1951-06-26,72,M,NSW,211,Full-Time,20,40285.82,Owner,2,2022-12-02,692,0,3,0,,14868.75,23.5,112
APP000262,CUST001879,2024-01-11,Debt Consolidation,29000,48,16.55,Broker,1,Corey,Rivera,1972-11-02,51,F,SA,2348,Unemployed,0,24775.62,Mortgage,2,2025-05-18,562,8,3,1,14.0,25354.12,85.0,77
APP000265,CUST002224,2023-03-19,Car Purchase,48000,48,9.34,Online,0,Amy,Morris,1970-09-10,53,F,SA,2909,Casual,3,39813.59,Mortgage,2,2021-05-28,696,0,8,0,,8563.44,7.4,48
APP000267,CUST004435,2023-06-13,Car Purchase,8000,24,14.24,Broker,0,Brian,Johnson,1994-07-12,29,M,NSW,2443,Part-Time,23,34217.67,Renting,0,2019-07-17,607,3,3,0,,37526.02,54.1,27
APP000268,CUST001056,2023-06-03,Travel,41500,12,15.81,Online,0,Susan,Cox,1967-08-31,56,M,QLD,2619,Self-Employed,15,92857.0,Renting,2,2021-07-16,730,3,2,0,,26295.92,55.4,7
APP000269,CUST004170,2023-04-18,Car Purchase,29000,24,20.76,Branch,0,Andrew,Spears,1996-04-16,27,M,NSW,986,Full-Time,34,89259.97,Renting,0,2016-11-13,734,0,2,0,,3160.81,43.5,96
APP000270,CUST005163,2024-01-01,Debt Consolidation,28000,60,16.16,Broker,0,Alyssa,Gross,1971-03-22,52,F,QLD,2941,Full-Time,3,76308.2,Mortgage,3,2024-07-24,614,1,0,1,11.0,16237.82,21.4,75
APP000271,CUST005199,2023-04-17,Other,20500,24,15.65,Broker,0,Natasha,Sharp,1993-01-19,30,M,QLD,273,Full-Time,1,84678.52,Renting,0,2019-12-29,671,1,2,0,,22906.15,62.5,67
APP000273,CUST005670,2023-07-03,Debt Consolidation,42000,24,18.1,Branch,0,Sophia,Miller,1960-08-31,63,F,ACT,2971,Part-Time,40,42555.07,Mortgage,0,2019-07-12,712,1,3,0,,24956.94,55.9,21
APP000274,CUST001269,2024-02-07,Home Renovation,8000,60,13.99,Broker,0,Melissa,Sanders,1992-12-28,31,M,NSW,1412,Casual,104,46198.52,Renting,1,2019-09-02,674,3,7,0,,16637.53,58.8,66
APP000275,CUST001873,2023-09-20,Other,17000,36,14.07,Branch,0,Wendy,Sullivan,1992-12-17,31,F,SA,825,Full-Time,19,60034.93,Owner,3,2022-07-09,690,3,2,0,,23914.79,0.0,104
APP000277,CUST001286,2023-10-14,Home Renovation,39500,60,10.73,Broker,0,Christina,Mosley,1963-03-21,60,F,NSW,2933,Self-Employed,37,41732.85,Mortgage,0,2023-05-14,729,2,7,0,,17759.17,41.2,87
APP000278,CUST000492,2023-04-06,Travel,9500,36,18.31,Branch,0,Maria,Kramer,1971-07-01,52,M,SA,5327,Full-Time,31,32035.55,Renting,2,2017-05-22,724,0,2,0,,16771.53,50.5,129
APP000279,CUST004428,2023-12-08,Medical,22500,24,21.64,Online,0,Nicholas,Watts,1961-05-01,62,F,QLD,2911,Full-Time,26,83925.33,Owner,0,2022-01-19,890,2,5,0,,0.0,33.1,52
APP000281,CUST005589,2023-09-17,Home Renovation,34000,36,18.27,Broker,0,Jason,Hardy,2004-10-20,19,F,VIC,2910,Full-Time,60,88323.72,Renting,3,2018-03-13,866,1,2,0,,11028.28,26.3,112
APP000282,CUST003323,2023-11-28,Other,19500,12,12.37,Branch,0,Lisa,Bullock,1952-02-02,71,F,VIC,2955,Full-Time,49,78962.98,Renting,2,2024-05-28,760,1,5,0,,21061.21,23.6,104
APP000283,CUST005376,2023-03-11,Debt Consolidation,11000,48,15.94,Broker,0,Samantha,Nelson,1976-07-03,47,M,VIC,2040,Full-Time,14,65708.87,Owner,1,2019-03-25,715,5,4,0,,27245.12,63.1,109
APP000284,CUST004255,2023-03-11,Debt Consolidation,42000,12,16.84,Online,0,Nicole,Sampson,1994-04-22,29,F,VIC,2880,Part-Time,45,51607.63,Owner,0,2018-06-28,797,3,4,0,,0.0,43.8,65
APP000290,CUST003833,2023-10-19,Debt Consolidation,31000,60,7.68,Branch,0,Nicole,Steele,1987-02-21,36,M,NSW,5451,Full-Time,27,82737.63,Owner,0,2023-03-09,668,0,6,0,,25712.76,24.6,26
APP000291,CUST001199,2023-12-27,Debt Consolidation,19000,36,12.68,Branch,0,Ronald,Nunez,1949-11-03,74,M,TAS,2256,Full-Time,63,95333.7,Mortgage,0,2024-04-28,713,1,7,0,,11981.27,11.2,141
APP000293,CUST001122,2023-08-18,Debt Consolidation,46500,36,12.13,Broker,0,Matthew,Guzman,2002-06-14,21,M,QLD,2902,Part-Time,108,40761.3,Mortgage,0,2024-09-02,770,0,0,0,,0.0,63.7,209
APP000294,CUST004241,2023-08-04,Home Renovation,30500,48,14.29,Online,0,Brittany,Le,1978-04-21,45,F,QLD,2694,Full-Time,21,121372.91,Living with Family,0,2017-11-05,735,0,5,0,,13446.67,30.2,84
APP000295,CUST000027,2023-04-12,Other,39000,36,9.76,Online,1,Andrew,Spencer,1953-06-10,70,M,QLD,6301,Casual,3,45041.11,Renting,3,2023-02-04,654,1,4,1,8.0,5479.99,66.7,165
APP000296,CUST004101,2023-02-03,Debt Consolidation,5000,48,21.12,Online,0,Carolyn,Miller,1983-04-04,40,F,VIC,830,Full-Time,45,78536.89,Renting,2,2023-07-23,812,1,3,0,,12819.45,24.4,92
APP000297,CUST004798,2023-11-08,Other,11000,36,18.35,Online,0,Johnathan,Nelson,1980-05-01,43,M,VIC,2917,Full-Time,92,93572.26,Mortgage,1,2017-01-11,729,2,5,0,,736.51,17.9,108
APP000298,CUST000543,2023-04-30,Debt Consolidation,12500,24,11.15,Online,0,Kim,Johnston,1961-11-14,62,M,NSW,2647,Full-Time,31,69604.88,Renting,2,2023-10-16,661,2,4,0,,34987.65,61.0,50
APP000300,CUST000993,2023-12-26,Debt Consolidation,15000,60,20.62,Broker,0,Darryl,Anderson,2002-11-09,21,F,VIC,2075,Full-Time,99,118038.07,Renting,3,2019-07-13,801,0,5,0,,0.0,9.7,46
APP000301,CUST001827,2023-05-27,Car Purchase,27000,12,11.53,Branch,0,Michael,Johnson,1984-04-12,39,F,NSW,2993,Full-Time,7,71096.94,Owner,0,2018-04-20,796,0,2,0,,10907.73,8.1,87
APP000303,CUST002951,2023-06-30,Home Renovation,11500,12,21.98,Branch,0,Michele,Martinez,1983-09-10,40,F,VIC,2690,Full-Time,27,49958.34,Renting,0,2017-02-10,717,2,4,0,,0.0,58.4,96
APP000305,CUST003003,2023-10-11,Travel,34000,12,14.66,Online,0,Sandra,Friedman,1953-11-12,70,M,VIC,230,Full-Time,3,66323.21,Living with Family,0,2018-02-02,531,2,3,0,,14055.45,49.6,159
APP000306,CUST000592,2023-06-17,Medical,20500,12,18.65,Branch,0,Emily,English,1990-11-30,33,F,QLD,4460,Casual,23,28725.75,Renting,4,2021-06-06,586,4,2,1,4.0,14261.48,81.0,112
APP000307,CUST005397,2023-04-19,Medical,7500,48,21.01,Online,0,Lisa,Meadows,1996-11-14,27,F,NT,887,Full-Time,7,58701.93,Owner,1,2025-03-28,553,5,1,1,18.0,24728.35,68.6,178
APP000311,CUST004713,2023-08-27,Car Purchase,29000,36,18.53,Online,0,Angela,Nash,1977-05-16,46,F,VIC,2359,Unemployed,0,15000.0,Owner,1,2020-07-07,816,0,4,0,,21250.24,18.9,41
APP000312,CUST005426,2023-12-20,Car Purchase,4000,12,14.26,Broker,0,Charles,Kent,2002-07-05,21,M,NSW,2696,Casual,3,40396.05,Renting,4,2019-10-09,623,3,3,1,23.0,14162.53,39.7,68
APP000314,CUST000653,2023-10-09,Car Purchase,3000,12,15.82,Branch,0,Robert,Hernandez,1978-12-24,45,F,ACT,2527,Full-Time,27,58975.46,Living with Family,3,2024-11-02,746,0,3,0,,4819.0,1.5,135
APP000315,CUST003311,2023-04-23,Debt Consolidation,19000,24,10.81,Branch,0,David,Haynes,1984-10-19,39,M,ACT,2920,Full-Time,61,48337.22,Mortgage,4,2018-05-07,784,0,4,0,,15426.55,21.2,27
APP000316,CUST002014,2023-07-04,Car Purchase,2000,12,9.41,Online,0,Larry,Thompson,1960-05-04,63,F,WA,2604,Part-Time,27,57866.97,Renting,0,2021-03-22,698,1,2,0,,8058.81,13.4,167
APP000318,CUST002825,2024-01-19,Home Renovation,17500,48,11.88,Online,0,Rebecca,Wilson,1957-01-14,67,F,NSW,2962,Full-Time,35,109207.14,Living with Family,0,2018-10-03,781,0,5,0,,7621.68,36.3,208
APP000319,CUST002055,2023-04-26,Wedding,16500,12,8.77,Branch,0,Gabrielle,Smith,2002-01-05,22,F,VIC,1906,Full-Time,48,85015.2,Owner,1,2023-08-23,683,1,4,0,,9001.72,35.8,119
APP000320,CUST004894,2023-07-12,Car Purchase,39000,60,17.83,Broker,0,Mindy,Barnes,1961-11-18,62,F,NSW,2926,Full-Time,107,73236.46,Living with Family,3,2020-07-27,724,1,4,0,,20081.69,27.1,43
APP000321,CUST001127,2023-06-02,Car Purchase,17000,60,8.2,Online,0,Wesley,Roman,1999-07-29,24,F,NSW,2956,Full-Time,9,60074.54,Renting,1,2017-10-01,506,5,2,1,4.0,63516.38,99.1,63
APP000323,CUST001806,2023-09-03,Travel,19500,12,19.21,Broker,0,Frederick,Smith,1976-05-01,47,M,VIC,2633,Casual,18,23359.14,Renting,1,2024-09-02,481,5,5,2,10.0,27758.31,56.2,110
APP000325,CUST005954,2023-03-18,Medical,23500,36,10.91,Online,0,Nathan,Austin,1985-03-20,38,M,VIC,2655,Casual,46,40938.29,Mortgage,0,2022-09-14,713,0,4,0,,27983.97,14.3,41
APP000326,CUST005392,2023-12-03,Car Purchase,48500,36,8.11,Online,0,Tiffany,Moore,1952-09-21,71,M,VIC,2905,Full-Time,20,100318.64,Living with Family,2,2022-03-08,858,3,4,0,,14859.91,40.7,49
APP000327,CUST000969,2023-09-02,Travel,8500,24,12.19,Branch,0,Timothy,Williams,1956-03-29,67,M,QLD,9140,Self-Employed,97,48155.6,Mortgage,2,2020-05-04,660,1,4,0,,15669.85,12.8,48
APP000328,CUST001257,2023-09-19,Travel,8000,12,16.12,Branch,1,Eric,Rodriguez,1973-07-22,50,M,VIC,4671,Part-Time,60,32443.13,Owner,2,2020-03-23,588,3,4,0,,33447.07,72.6,88
APP000331,CUST005778,2023-09-06,Debt Consolidation,21000,36,20.52,Online,0,Monica,Jackson,1956-02-25,67,F,SA,7726,Self-Employed,37,98867.49,Renting,1,2019-08-21,790,3,0,0,,11774.2,80.6,23
APP000332,CUST005259,2023-02-23,Wedding,15000,24,17.54,Broker,0,Yvette,Moore,1986-04-02,37,M,VIC,2625,Full-Time,26,73327.29,Renting,2,2018-12-12,603,3,2,1,3.0,22113.33,62.6,123
APP000336,CUST001608,2023-02-27,Debt Consolidation,16500,12,13.06,Online,0,Kelly,Campos,1982-07-13,41,F,QLD,2992,Full-Time,79,38108.25,Owner,4,2020-05-08,801,2,1,0,,6885.33,30.4,29
APP000337,CUST002588,2023-08-03,Car Purchase,50000,36,17.78,Broker,0,Chad,Brown,1959-11-03,64,M,NSW,2699,Full-Time,8,67750.37,Renting,0,2020-12-09,784,0,3,0,,0.0,23.8,138
APP000339,CUST001505,2024-01-05,Debt Consolidation,24000,24,14.33,Broker,0,Dylan,Lin,1976-04-30,47,M,QLD,2619,Full-Time,9,104824.97,Mortgage,2,2023-11-08,727,3,3,0,,18209.43,66.8,30
APP000341,CUST003977,2024-01-05,Debt Consolidation,22500,24,20.09,Branch,0,Justin,Green,1951-02-19,72,M,SA,2483,Full-Time,37,109413.56,Renting,0,2022-07-19,627,2,4,0,,34488.78,27.2,83
APP000342,CUST000226,2023-03-26,Car Purchase,23000,60,9.41,Branch,0,Rebecca,Hernandez,1965-07-19,58,M,NSW,2601,Full-Time,16,86463.23,Mortgage,3,2025-03-29,771,2,5,0,,3628.28,79.4,77
APP000343,CUST001168,2023-04-17,Debt Consolidation,8500,48,19.44,Online,0,Christopher,Friedman,1987-01-27,36,M,NSW,4909,Part-Time,112,20213.35,Renting,0,2021-06-03,567,1,6,0,,3.49,84.5,186
APP000345,CUST000913,2023-11-03,Car Purchase,40500,60,13.49,Branch,0,Donald,Valdez,1951-11-13,72,F,WA,2919,Full-Time,82,63964.16,Renting,2,2017-02-19,683,1,2,0,,11311.21,16.8,109
APP000347,CUST001990,2023-10-08,Debt Consolidation,33000,36,8.86,Broker,0,Todd,Rogers,1999-05-16,24,F,NSW,2615,Self-Employed,18,53015.51,Mortgage,1,2023-07-08,728,1,5,0,,0.0,34.1,3
APP000349,CUST005344,2023-01-02,Medical,42000,24,14.46,Broker,0,Charles,Leonard,1957-03-09,66,F,VIC,2726,Self-Employed,19,16804.75,Mortgage,3,2023-10-13,574,5,2,0,,14279.75,85.6,94
APP000352,CUST003659,2023-11-06,Travel,12500,12,20.05,Online,0,Karen,Gray,1964-01-06,60,F,VIC,2399,Part-Time,32,33278.49,Renting,2,2023-10-07,703,0,6,0,,10073.2,46.3,105
APP000353,CUST000072,2023-07-18,Home Renovation,18500,48,20.14,Online,0,Elizabeth,Travis,1996-03-17,27,F,NSW,7579,Self-Employed,294,73685.95,Renting,1,2024-01-22,709,1,3,0,,4146.0,100.0,83
APP000354,CUST000402,2023-12-14,Debt Consolidation,33000,24,20.52,Online,0,Mary,Burns,1973-10-31,50,F,VIC,2490,Full-Time,63,54645.38,Living with Family,2,2023-11-21,708,2,3,0,,26180.67,58.7,111
APP000359,CUST003950,2023-01-03,Home Renovation,4500,24,13.62,Broker,0,Brittany,Nelson,1998-09-16,25,F,NSW,2960,Self-Employed,14,118014.94,Renting,1,2018-11-25,769,1,4,0,,1350.96,48.2,78
APP000360,CUST000536,2024-03-15,Car Purchase,15500,24,14.88,Branch,0,Jessica,Hansen,1992-09-12,31,M,VIC,2655,Full-Time,11,66925.6,Owner,4,2022-08-13,684,1,2,0,,18957.0,59.9,62
APP000361,CUST002300,2023-01-03,Debt Consolidation,32000,48,15.27,Broker,0,Aaron,Nielsen,1952-01-08,72,F,NSW,2646,Full-Time,30,74147.68,Mortgage,1,2024-02-22,705,0,4,0,,11105.09,38.9,74
APP000363,CUST000660,2024-03-15,Debt Consolidation,42500,24,7.96,Broker,0,Jamie,Brock,1971-06-24,52,F,VIC,251,Self-Employed,86,59586.76,Living with Family,3,2018-02-12,796,1,7,0,,365.77,0.0,141
